,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
433,100.0,100.0,101582,0,0,-1,1,1,3,3.2,2.7,6,Frederico,2.2,274,False,,2022-02-07T15:30:17.100570Z,49,101582.jpg,3.4,Rodrigues de Paula Santos,1.0,False,,a,13,1,68,310542,2925,286803,1520,0.4,13.9,Fred,1522,3,4,6,19,1,0,0,4,0,0,4,311,436.0,292.0,138.0,86.6,65,25,80,54,197,106,100,61,,,,,,
434,100.0,100.0,106760,0,0,-5,5,0,2,5.0,4.5,3,Luke,4.0,275,False,,2022-01-19T23:00:11.995027Z,50,106760.jpg,2.5,Shaw,13.0,False,,a,13,1,45,890917,10176,4026978,5045,0.8,9.0,Shaw,1539,0,3,3,24,0,0,0,7,0,0,3,267,277.4,532.6,54.0,86.5,175,73,15,4,314,100,101,15,3.0,,,,,
435,100.0,100.0,109322,0,0,-3,3,0,3,1.8,1.3,2,Jesse,0.8,276,False,,2021-12-06T00:00:17.569314Z,67,109322.jpg,1.9,Lingard,1.0,False,,a,13,1,23,58695,267,149917,398,0.1,3.4,Lingard,173,2,0,0,6,0,0,0,1,0,0,1,77,89.8,41.8,70.0,20.1,353,147,321,167,285,148,356,162,,,,,,
436,100.0,100.0,141746,0,0,-3,3,2,3,7.5,7.0,12,Bruno Miguel,6.5,277,False,,2022-02-05T10:00:10.258202Z,117,141746.jpg,5.0,Borges Fernandes,19.9,False,,a,13,1,124,2275529,52434,4754212,18036,0.6,10.6,Fernandes,2127,9,6,6,33,0,0,1,7,0,0,15,488,724.2,1016.4,560.0,230.4,3,2,2,1,30,17,2,2,1.0,,2.0,,2.0,
437,0.0,0.0,148225,0,0,-4,4,0,4,0.0,0.0,0,Anthony,0.0,278,False,Joined Sevilla on loan until the end of the season - Expected back 01 Jul,2022-01-25T23:30:20.468144Z,76,148225.jpg,1.8,Martial,0.5,False,,u,13,1,14,30481,0,147572,270,0.0,1.8,Martial,207,1,0,0,3,0,0,0,0,0,0,2,40,40.4,17.5,91.0,14.6,407,50,381,50,253,49,384,50,,,,,,
438,100.0,100.0,152590,0,0,0,0,0,2,1.2,0.7,0,Alex Nicolao,0.2,279,False,,2022-02-07T15:30:17.134226Z,50,152590.jpg,3.1,Telles,0.6,False,,a,13,1,31,187718,440,145430,2437,0.0,6.2,Telles,747,0,1,3,7,0,0,0,0,0,0,0,136,169.4,171.8,49.0,39.1,262,98,162,38,317,102,260,84,2.0,,3.0,,,
439,100.0,100.0,172649,0,0,-3,3,0,1,1.0,0.5,0,Dean,0.0,280,False,,2021-08-13T16:30:12.762120Z,47,172649.jpg,0.0,Henderson,0.4,False,,a,13,1,0,4634,66,96304,157,0.0,0.0,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,668,82,667,77,654,69,668,82,,,,,,
440,100.0,100.0,176297,0,0,-1,1,0,3,2.8,2.3,0,Marcus,1.8,281,False,,2022-01-16T01:30:14.362000Z,94,176297.jpg,3.1,Rashford,1.0,False,,a,13,1,50,306406,1128,259113,6700,0.2,5.3,Rashford,820,4,2,2,18,0,0,0,2,0,0,0,153,218.0,133.7,330.0,68.2,228,89,190,114,80,47,158,83,,,4.0,,3.0,
441,0.0,0.0,180804,0,0,-1,1,0,2,0.0,0.0,0,Axel,0.0,283,False,Season-long loan to Napoli,2022-01-10T11:26:48.234007Z,44,180804.jpg,1.6,Tuanzebe,0.3,False,,u,13,1,14,23217,0,61243,348,0.0,3.2,Tuanzebe,505,0,0,1,10,0,0,0,1,0,0,0,86,71.2,1.1,43.0,11.5,376,144,446,170,323,107,394,146,,,,,,
442,100.0,100.0,184667,0,0,-2,2,0,2,2.8,2.3,1,Victor,1.8,284,False,,2022-02-03T16:00:18.394804Z,48,184667.jpg,2.6,Lindelöf,0.5,False,,a,13,1,44,79832,748,105969,384,0.4,9.2,Lindelöf,1446,0,2,4,27,0,0,0,2,0,0,1,310,300.2,52.5,21.0,37.5,153,65,292,88,367,136,268,87,,,,,,
443,75.0,100.0,195851,0,0,-1,1,1,3,2.4,2.7,1,Scott,2.2,285,False,Illness - 75% chance of playing,2022-02-24T08:30:15.223030Z,54,195851.jpg,2.4,McTominay,0.6,False,,d,13,1,55,89118,1051,89565,2222,0.4,10.2,McTominay,1792,1,2,7,24,0,0,0,8,0,0,2,274,370.6,278.0,222.0,87.2,99,38,87,58,135,75,98,59,,,,,,
444,100.0,100.0,197365,0,0,-1,1,0,2,1.0,0.5,0,Eric,0.0,286,False,,2022-02-03T16:00:18.412838Z,49,197365.jpg,0.5,Bailly,0.1,False,,a,13,1,2,11025,72,17240,78,0.0,0.4,Bailly,216,0,0,0,4,1,0,0,1,0,0,0,22,36.0,1.0,0.0,3.7,417,157,449,172,665,239,442,162,,,,,,
445,100.0,100.0,214590,0,0,-4,4,0,2,1.2,0.7,1,Aaron,0.2,288,False,,2022-01-16T01:30:14.423434Z,51,214590.jpg,2.1,Wan-Bissaka,3.2,False,,a,13,1,33,229708,835,772268,1516,0.0,6.5,Wan-Bissaka,1433,0,0,2,26,0,0,0,2,0,0,3,259,286.4,186.1,85.0,55.8,166,70,155,36,263,78,204,64,,,,,,
446,0.0,0.0,220688,0,0,-4,4,2,3,0.0,0.0,0,Mason,0.0,289,False,Unavailable. - Unknown return date,2022-01-31T14:30:13.548667Z,71,220688.jpg,3.9,Greenwood,4.3,False,,n,13,1,71,1919574,101,2341136,6928,0.0,10.0,Greenwood,1269,5,2,3,18,0,0,0,1,0,0,7,232,292.2,266.1,516.0,107.3,160,58,95,63,43,24,55,38,,,,,,
447,100.0,100.0,43670,0,0,-3,3,0,3,1.0,0.5,0,Juan,0.0,459,False,,2021-12-11T18:30:17.342472Z,47,43670.jpg,0.0,Mata,0.1,False,,a,13,1,0,4000,48,6905,68,0.0,0.0,Mata,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,667,271,664,272,651,271,667,271,,,,,,
448,100.0,100.0,209243,0,0,-6,6,1,3,7.2,6.7,11,Jadon,6.2,485,False,,2022-02-05T10:00:10.424936Z,89,209243.jpg,3.2,Sancho,3.0,False,,a,13,1,67,312203,33887,854623,3153,0.7,7.5,Sancho,1281,2,3,6,13,0,0,0,0,0,0,7,239,244.8,423.8,374.0,104.2,200,74,38,29,68,39,61,42,4.0,,,,,
449,100.0,0.0,21205,0,0,-1,1,0,1,1.0,0.0,0,Tom,0.0,509,False,,2022-02-18T14:30:15.233051Z,39,21205.jpg,0.0,Heaton,0.7,False,,a,13,1,0,62798,257,46453,1411,0.0,0.0,Heaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,496,42,480,17,440,4,500,42,,,,,,
450,,,216051,0,0,1,-1,0,2,3.5,3.0,0,José Diogo,2.5,510,False,,,46,216051.jpg,2.7,Dalot Teixeira,3.8,False,,a,13,1,41,585034,3323,257811,10776,0.5,8.9,Dalot,999,0,0,4,11,0,0,0,2,0,0,5,235,216.4,180.4,89.0,48.5,231,91,157,37,256,74,233,75,,,,,,
451,0.0,0.0,156689,0,0,0,0,0,3,0.0,0.0,0,Andreas,0.0,511,False,Season-long loan to Flamengo,2021-08-23T09:38:59.366536Z,50,156689.jpg,0.0,Pereira,0.0,False,,u,13,1,0,167,0,1921,4,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,682,278,682,279,674,279,682,278,,,,,,
452,,,449434,0,0,-2,2,0,3,3.8,3.3,6,Anthony,2.8,512,False,,,48,449434.jpg,2.8,Elanga,0.5,False,,a,13,1,25,59052,6887,26764,1212,0.6,5.2,Elanga,369,2,0,2,2,0,0,0,0,0,0,0,78,98.8,57.1,152.0,30.8,345,145,286,158,187,102,305,141,,,,,,
453,100.0,100.0,90152,0,0,0,0,1,2,2.2,1.7,1,Raphaël,1.2,555,False,,2022-02-16T00:00:15.019371Z,55,90152.jpg,3.3,Varane,3.3,False,,a,13,1,49,655331,5744,546730,5727,0.2,8.9,Varane,1199,0,1,3,11,0,0,0,0,0,0,7,243,247.8,33.2,96.0,37.9,194,79,344,120,246,68,267,86,,,,,,
454,100.0,100.0,14937,-1,1,-1,1,5,4,4.0,3.5,1,Cristiano Ronaldo,3.0,579,False,,2022-01-21T16:00:18.812016Z,124,14937.jpg,4.5,dos Santos Aveiro,23.3,False,,a,13,1,98,6529461,12666,5060569,63242,0.2,7.9,Ronaldo,1742,9,3,6,28,0,0,0,5,0,0,17,336,461.0,300.6,1087.0,184.5,51,4,76,11,3,1,11,2,,,1.0,,1.0,
455,100.0,100.0,76359,0,0,0,0,0,2,1.0,0.5,0,Phil,0.0,632,False,,2022-01-10T23:30:20.236250Z,45,76359.jpg,2.0,Jones,0.0,False,,a,13,1,2,4130,58,3031,107,0.0,0.4,Jones,90,0,0,0,1,0,0,0,0,0,0,0,24,33.0,1.5,0.0,3.5,422,159,440,166,574,224,445,164,,,,,,
456,0.0,0.0,493250,0,0,0,0,0,3,0.0,0.0,0,Amad,0.0,636,False,Season-long loan to Rangers,2022-01-28T09:30:47.262576Z,50,493250.jpg,0.0,Diallo,0.0,False,,u,13,1,0,580,0,532,8,0.0,0.0,Diallo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,689,282,688,283,681,283,689,282,,,,,,
457,,,465527,0,0,0,0,0,3,1.0,0.5,0,Hannibal,0.0,706,False,,,45,465527.jpg,0.0,Mejbri,0.0,False,,a,13,1,0,163,31,32,15,0.0,0.0,Mejbri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,652,257,648,258,632,256,652,257,,,,,,
458,100.0,100.0,200089,0,0,-3,3,0,3,6.5,5.5,10,Joseph,6.0,19,False,,2021-12-28T00:00:17.802930Z,57,200089.jpg,2.5,Willock,0.8,False,,a,14,4,50,103404,21812,167654,1593,1.1,8.8,Willock,1405,1,1,4,28,0,0,0,0,0,0,3,151,221.0,167.3,297.0,68.6,224,86,164,101,94,53,156,82,,,,,,
459,100.0,100.0,169359,0,0,-3,3,0,2,1.8,0.8,2,Matt,1.3,39,False,,2022-02-11T10:30:11.967976Z,47,169359.jpg,2.7,Targett,2.0,False,,a,14,4,52,191997,11075,721267,1876,0.3,11.1,Targett,1611,1,2,4,30,1,0,0,2,0,0,1,275,343.0,370.5,89.0,80.4,117,44,56,12,257,75,120,24,,,,,,
460,100.0,100.0,78916,0,0,-1,1,0,2,2.5,1.5,1,Dan,2.0,58,False,,2022-02-08T00:30:13.174416Z,44,78916.jpg,2.9,Burn,0.3,False,,a,14,4,43,157971,5176,135230,840,0.5,9.8,Burn,1201,1,0,4,13,0,0,0,6,0,0,2,218,306.0,34.8,148.0,48.9,145,61,339,117,189,40,230,74,,,,,,
461,100.0,100.0,60689,0,0,-3,3,0,4,2.5,1.5,2,Chris,2.0,109,False,,2022-01-10T12:30:20.643326Z,67,60689.jpg,2.5,Wood,1.6,False,,a,14,4,56,444913,10227,560586,3952,0.3,8.4,Wood,1819,3,0,3,29,0,0,0,1,0,0,3,127,168.0,188.7,589.0,93.2,264,34,151,23,27,12,80,19,,,,,,
462,100.0,100.0,50232,0,0,-2,2,2,3,2.2,1.2,2,Jonjo,1.7,291,False,,2021-12-20T09:30:13.009643Z,53,50232.jpg,2.6,Shelvey,0.1,False,,a,14,4,41,23302,1408,23754,647,0.3,7.7,Shelvey,1261,2,0,3,21,0,0,0,5,1,0,6,181,219.0,183.9,104.0,50.8,227,88,156,97,238,129,224,107,3.0,,2.0,,,
463,0.0,0.0,56983,0,0,-1,1,0,2,0.0,0.0,0,Matt,0.0,292,False,Knee injury - Unknown return date,2022-01-21T11:30:20.634239Z,49,56983.jpg,1.1,Ritchie,0.2,False,,i,14,4,18,34540,8,49803,170,0.0,3.7,Ritchie,1316,0,2,0,37,0,0,0,5,0,0,0,200,222.6,414.8,92.0,73.1,223,88,40,9,251,72,142,37,4.0,,4.0,,3.0,
464,0.0,0.0,58845,0,0,-1,1,0,2,0.0,0.0,0,Ciaran,0.0,293,False,Not included in Newcastle United's 25-man Premier League squad - Unknown return date,2022-02-04T12:30:19.971348Z,44,58845.jpg,1.1,Clark,0.1,False,,n,14,4,14,12602,11,19558,90,0.0,3.2,Clark,1012,0,1,0,27,0,0,0,2,1,0,1,131,189.2,49.9,95.0,33.1,247,96,299,94,247,69,290,94,,,,,,
465,100.0,100.0,59735,0,0,0,0,0,1,0.5,-0.5,0,Karl,0.0,294,False,,2021-12-28T00:00:18.827656Z,45,59735.jpg,2.5,Darlow,0.3,False,,a,14,4,20,41100,344,73152,284,0.0,4.4,Darlow,720,0,0,0,15,0,0,0,1,0,24,3,110,157.0,0.0,0.0,15.8,282,25,593,68,572,59,378,25,,,,,,
466,100.0,100.0,67089,0,0,-1,1,1,1,4.8,3.8,2,Martin,4.3,295,False,,2022-01-14T10:30:18.187715Z,44,67089.jpg,3.5,Dubravka,1.1,False,,a,14,4,42,141720,11763,63468,2028,1.0,9.5,Dubravka,1080,0,0,3,18,0,0,0,0,0,35,5,215,289.4,0.0,0.0,28.9,162,20,572,61,542,50,314,21,,,,,,
467,0.0,0.0,75115,0,0,-3,3,0,4,0.0,0.0,0,Callum,0.0,296,False,Calf injury - Expected back 07 May,2021-12-28T00:00:18.847805Z,72,75115.jpg,3.9,Wilson,1.2,False,,i,14,4,59,697833,70,1149603,1840,0.0,8.2,Wilson,1184,6,0,2,29,0,0,0,4,0,0,11,166,245.4,104.7,383.0,72.1,198,24,223,33,67,27,148,30,,,,,1.0,
468,0.0,0.0,83314,0,0,-2,2,0,3,0.0,0.0,0,Jeff,0.0,297,False,Joined Queens Park Rangers on loan until the end of the season - Expected back 01 Jul,2022-02-01T00:30:12.083161Z,48,83314.jpg,2.7,Hendrick,0.0,False,,u,14,4,8,3981,0,6867,47,0.0,1.7,Hendrick,69,1,0,0,3,0,0,0,0,0,0,0,25,38.8,12.1,9.0,6.0,412,174,402,194,395,190,428,189,,,,,,
469,75.0,100.0,90105,0,0,-2,2,1,3,4.7,5.2,1,Ryan,5.7,298,False,Hamstring injury - 75% chance of playing,2022-02-19T20:00:13.900515Z,53,90105.jpg,2.5,Fraser,0.2,False,,d,14,4,47,32826,1951,24636,2836,1.1,8.9,Fraser,1008,1,3,3,16,0,0,0,3,0,0,3,160,120.0,236.0,209.0,55.5,325,137,115,77,146,79,209,100,2.0,,,,,
470,100.0,100.0,101148,0,0,-1,1,0,2,1.5,0.5,0,Jamaal,1.0,299,False,,2022-02-14T10:30:19.906206Z,44,101148.jpg,1.8,Lascelles,0.2,False,,a,14,4,32,26206,444,41003,341,0.2,7.3,Lascelles,1598,1,1,2,36,2,0,0,5,0,0,1,215,324.6,46.1,209.0,57.6,130,53,311,102,142,23,192,59,,,,,,
471,100.0,100.0,104547,0,0,-3,3,0,4,0.5,-0.5,0,Dwight,0.0,300,False,,2021-11-26T10:30:11.133313Z,52,104547.jpg,1.0,Gayle,0.1,False,,a,14,4,4,22758,386,31756,281,0.0,0.8,Gayle,28,0,0,0,0,0,0,0,0,0,0,0,11,3.0,13.6,4.0,2.0,477,58,393,52,415,61,464,58,,,,,,
472,100.0,100.0,106618,0,0,0,0,0,2,0.8,-0.2,0,Paul,0.3,301,False,,2022-01-23T00:00:13.340898Z,45,106618.jpg,2.3,Dummett,0.0,False,,a,14,4,7,1763,72,2433,29,0.1,1.6,Dummett,197,0,0,1,1,0,0,0,2,0,0,0,28,24.2,1.9,0.0,2.6,427,161,437,164,576,225,454,167,,,,,,
473,0.0,0.0,109528,0,0,-1,1,0,2,0.0,0.0,0,Javier,0.7,302,False,Ankle injury - Unknown return date,2022-02-13T22:00:16.920539Z,39,109528.jpg,2.3,Manquillo,5.2,False,,i,14,4,34,659428,348,961937,14405,0.2,8.7,Manquillo,1108,1,3,1,22,0,0,0,5,0,0,0,190,232.6,61.9,64.0,36.1,213,84,278,84,295,92,273,89,,,,,,
474,100.0,100.0,111773,0,0,-2,2,0,2,1.2,0.2,1,Emil,0.7,303,False,,2021-12-23T16:30:13.390537Z,43,111773.jpg,1.4,Krafth,0.1,False,,a,14,4,13,6786,246,9200,55,0.2,3.0,Krafth,675,0,1,0,13,0,0,0,3,0,0,1,84,133.8,50.2,26.0,21.1,304,114,298,93,355,128,352,122,,,,,,
475,,,114243,0,0,-3,3,0,3,1.5,0.5,2,Jacob,1.0,304,False,,,47,114243.jpg,1.9,Murphy,0.4,False,,a,14,4,36,144229,400,142723,321,0.2,7.7,Murphy,899,1,2,0,26,0,0,0,2,0,0,0,133,185.4,144.2,169.0,49.6,249,101,179,109,175,95,227,108,,,3.0,,,
476,100.0,100.0,119471,0,0,-2,2,1,2,4.2,3.2,2,Fabian,3.7,305,False,,2021-12-31T00:00:15.047841Z,43,119471.jpg,2.6,Schär,0.3,False,,a,14,4,37,30641,6254,27190,795,0.9,8.6,Schär,1240,0,1,3,21,0,0,0,3,0,0,4,190,225.2,54.2,103.0,38.4,221,86,288,86,239,62,266,85,,,5.0,,,
477,0.0,0.0,153127,0,0,0,0,1,3,0.0,0.0,0,Isaac,0.0,306,False,Not included in Newcastle United's 25-man Premier League squad - Unknown return date,2021-12-31T00:00:15.058038Z,45,153127.jpg,2.0,Hayden,0.1,False,,n,14,4,28,55167,21,59964,275,0.0,6.2,Hayden,1000,1,0,0,25,0,0,0,5,0,0,3,124,187.6,33.6,66.0,28.3,248,100,343,175,293,152,318,145,,,,,,
478,75.0,100.0,170137,0,0,4,-4,0,4,2.1,1.8,0,Allan,2.3,307,False,Knock - 75% chance of playing,2022-02-19T20:00:14.533968Z,69,170137.jpg,4.0,Saint-Maximin,15.6,False,,d,14,4,91,3335278,19600,2506417,100808,0.3,13.2,Saint-Maximin,1976,5,5,5,39,0,0,0,4,0,0,15,318,467.8,493.8,693.0,165.7,47,3,19,1,17,8,17,4,,,,,,
479,100.0,100.0,179018,0,0,-4,4,0,3,0.8,-0.2,1,Miguel,0.3,308,False,,2021-10-13T23:00:13.011769Z,51,179018.jpg,1.6,Almirón,0.2,False,,a,14,4,29,38499,123,64282,187,0.1,5.7,Almirón,985,0,0,1,26,0,0,0,1,0,0,0,119,123.0,149.7,171.0,44.5,318,132,177,108,173,94,244,113,,,,,,
480,,,180135,0,0,-1,1,0,3,0.5,-0.5,0,Sean,0.0,309,False,,,44,180135.jpg,2.1,Longstaff,0.4,False,,a,14,4,32,128728,151,126933,521,0.0,7.3,S.Longstaff,981,1,1,0,22,0,0,0,1,0,0,1,143,203.6,83.0,70.0,35.9,238,93,251,147,283,146,275,128,,,6.0,,,
481,100.0,100.0,180974,0,0,-2,2,0,4,2.2,1.2,2,Joelinton Cássio,1.7,310,False,,2022-01-23T00:00:13.355343Z,58,180974.jpg,2.0,Apolinário de Lira,0.6,False,,a,14,4,45,133652,3581,141421,1291,0.3,7.8,Joelinton,1610,1,1,2,34,0,0,0,5,0,0,3,169,322.2,256.9,386.0,96.3,133,13,100,15,64,26,75,18,,,,,2.0,
482,0.0,0.0,194799,0,0,-3,3,0,2,0.0,0.0,0,Jamal,0.0,311,False,Not included in Newcastle United's 25-man Premier League squad - Unknown return date,2022-02-04T12:30:20.044776Z,42,194799.jpg,2.0,Lewis,0.1,False,,n,14,4,10,9070,6,17192,117,0.0,2.4,Lewis,261,0,0,1,4,0,0,0,1,0,0,0,39,39.4,13.8,2.0,5.6,410,156,391,143,421,160,431,157,,,,,,
483,0.0,0.0,223175,0,0,0,0,0,3,0.0,0.0,0,Matthew,0.0,312,False,Joined Aberdeen on a season-long loan,2021-08-28T09:00:07.558064Z,45,223175.jpg,0.0,Longstaff,0.0,False,,u,14,4,0,1349,0,9470,12,0.0,0.0,M.Longstaff,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,623,240,618,240,601,237,624,240,,,,,,
484,100.0,0.0,57145,0,0,-2,2,0,2,0.5,0.0,0,Federico,0.0,465,False,,2021-12-15T11:00:10.103210Z,43,57145.jpg,1.6,Fernández,0.1,False,,a,14,4,11,6741,44,18612,28,0.0,2.6,Fernández,521,0,1,0,12,0,0,0,0,0,0,0,91,129.4,13.8,69.0,21.2,308,117,392,144,286,87,350,120,,,,,,
485,0.0,0.0,155503,0,0,-2,2,0,1,0.0,0.0,0,Freddie,0.0,513,False,Joined Bournemouth on loan until the end of the season - Expected back 01 Jul,2022-01-31T15:30:11.826652Z,43,155503.jpg,2.2,Woodman,0.3,False,,u,14,4,9,50848,0,63711,263,0.0,2.1,Woodman,360,0,0,0,12,0,1,0,0,0,10,0,64,89.4,0.0,0.0,9.0,355,28,563,56,530,44,409,29,,,,,,
486,,,81441,0,0,-1,1,0,1,0.5,-0.5,0,Mark,0.0,514,False,,,39,81441.jpg,0.0,Gillespie,0.3,False,,a,14,4,0,31917,735,27891,245,0.0,0.0,Gillespie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,499,43,484,19,444,6,503,43,,,,,,
487,0.0,0.0,461484,0,0,-1,1,0,3,0.0,0.0,0,Joe,0.0,599,False,Joined Hartlepool United on loan until the end of the season - Expected back 01 Jul,2022-01-30T09:30:13.982089Z,44,461484.jpg,0.0,White,0.1,False,,u,14,4,0,35452,0,32869,166,0.0,0.0,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,591,224,585,225,561,221,594,225,,,,,,
488,0.0,0.0,215379,0,0,0,0,0,3,0.0,0.0,0,Elliot,0.0,609,False,Joined Bristol Rovers on loan until the end of the season - Expected back 01 Jul,2022-01-31T23:00:12.559031Z,45,215379.jpg,0.0,Anderson,0.0,False,,u,14,4,0,3266,0,2999,27,0.0,0.0,Anderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,613,232,609,233,590,230,615,233,,,,,,
489,0.0,0.0,77794,0,0,0,0,0,2,0.0,0.0,0,Kieran,5.7,678,False,Foot injury - Unknown return date,2022-02-09T04:00:16.725779Z,50,77794.jpg,6.5,Trippier,0.7,False,,i,14,4,26,148826,1629,88495,18103,1.1,5.2,Trippier,317,2,0,1,2,0,0,0,0,0,0,3,84,142.0,107.4,14.0,26.4,291,109,220,57,384,141,325,109,1.0,,1.0,,,
490,,,208706,-1,1,-1,1,0,3,1.5,0.5,1,Bruno,1.0,697,False,,,49,208706.jpg,1.0,Guimarães Rodriguez Moura,0.2,False,,a,14,4,3,27744,722,9220,1379,0.2,0.6,Bruno Guimarães,4,0,0,0,0,0,0,0,0,0,0,0,14,5.6,10.6,0.0,1.7,466,198,409,197,666,276,471,204,,,,,,
491,,,461508,0,0,0,0,0,3,0.5,-0.5,0,Lucas,0.0,707,False,,,45,461508.jpg,0.0,De Bolle,0.0,False,,a,14,4,0,121,43,24,13,0.0,0.0,De Bolle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,646,253,642,254,627,252,647,253,,,,,,
492,100.0,100.0,243568,0,0,-2,2,0,3,1.2,0.2,2,Billy,1.7,145,False,,2022-01-10T00:00:12.222006Z,43,243568.jpg,2.1,Gilmour,3.5,False,,a,15,45,32,478410,4690,860238,3159,0.4,7.4,Gilmour,1259,0,1,1,36,0,0,0,2,0,0,1,194,201.0,345.2,69.0,61.6,242,97,63,45,287,149,171,89,2.0,,4.0,,,
493,100.0,100.0,232937,0,0,-1,1,0,2,-0.2,-1.2,0,Brandon,0.3,290,False,,2021-12-04T16:30:14.585555Z,39,232937.jpg,1.7,Williams,5.7,False,,a,15,45,32,945269,7938,674911,6965,0.1,8.2,Williams,1583,0,1,2,36,0,0,0,6,0,0,4,273,293.0,221.9,56.0,57.4,158,67,123,27,309,97,195,61,,,,,,
494,,,18499,0,0,-1,1,0,1,-0.5,-1.5,0,Michael,0.0,313,False,,,39,18499.jpg,0.0,McGovern,1.0,False,,a,15,45,0,91000,2763,72542,1053,0.0,0.0,McGovern,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,495,41,479,16,439,3,499,41,,,,,,
495,100.0,0.0,20480,0,0,0,0,2,1,-0.5,0.0,0,Tim,0.0,314,False,,2022-01-15T18:30:14.098503Z,45,20480.jpg,2.8,Krul,1.1,False,,a,15,45,54,139376,152,179058,1888,0.0,12.0,Krul,1710,0,0,3,37,1,0,0,1,0,65,4,330,513.8,0.1,0.0,51.4,33,10,473,13,569,56,221,10,,,,,,
496,100.0,100.0,57127,0,0,-2,2,2,4,3.8,2.8,2,Teemu,4.3,315,False,,2021-12-29T00:30:19.977311Z,58,57127.jpg,3.5,Pukki,5.1,False,,a,15,45,83,1083759,26642,1214108,9833,0.7,14.3,Pukki,2085,6,1,4,48,0,0,0,3,0,0,11,247,275.6,200.6,610.0,108.5,176,18,140,21,21,10,51,13,,,,,1.0,
497,0.0,0.0,71738,0,0,0,0,0,3,0.0,0.0,0,Marco,0.0,316,False,Left the club by mutual consent on 30/6. - Unknown return date,2021-07-01T13:30:07.826050Z,50,71738.jpg,0.0,Stiepermann,0.0,False,,u,15,45,0,0,0,38,0,0.0,0.0,Stiepermann,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,679,276,679,277,671,277,679,276,,,,,,
498,100.0,0.0,76306,0,0,-1,1,0,3,-0.5,0.0,0,Lukas,0.0,317,False,,2022-02-11T12:30:13.873960Z,44,76306.jpg,1.4,Rupp,0.2,False,,a,15,45,14,47874,44,46369,320,0.0,3.2,Rupp,472,0,0,0,9,0,0,0,0,0,0,0,82,65.8,110.2,108.0,28.3,380,158,216,129,228,124,317,144,,,,,,
499,100.0,100.0,78607,0,0,-1,1,0,3,1.5,0.5,2,Kenny,2.0,318,False,,2022-01-15T18:30:14.132133Z,49,78607.jpg,2.0,McLean,0.1,False,,a,15,45,47,16932,328,17508,105,0.4,9.6,McLean,2004,0,0,4,47,0,0,0,2,0,0,0,206,231.2,113.8,226.0,57.2,215,83,209,125,132,73,197,97,,,,,,
500,100.0,100.0,83428,0,0,-1,1,0,2,0.5,-0.5,1,Grant,1.0,319,False,,2021-12-11T22:30:17.023030Z,44,83428.jpg,2.4,Hanley,0.1,False,,a,15,45,50,25193,788,31730,180,0.2,11.4,Hanley,1817,1,0,4,41,0,0,0,1,0,0,3,339,463.0,50.7,144.0,65.7,49,16,295,91,193,44,162,44,,,,,,
501,0.0,0.0,89470,0,0,-1,1,0,3,0.0,0.0,0,Onel,0.0,320,False,Joined Middlesbrough on a season-long loan - Expected back 01 Jul,2021-08-30T08:30:14.673710Z,49,89470.jpg,0.0,Hernández,0.0,False,,u,15,45,0,392,0,4824,7,0.0,0.0,Hernández,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,673,274,673,275,661,274,673,274,,,,,,
